empresa;abertura;data_atendimento;tempo_horas
HCD;2025-02-13 16:17:00;2025-02-13 16:28:00;0,18333333333333332
CRE;2025-02-12 13:44:00;2025-02-12 14:40:00;0,9333333333333333
HOL;2025-02-14 00:24:00;2025-02-14 00:30:00;0,1
CRE;2025-02-13 14:50:00;2025-02-14 12:10:00;21,333333333333332
CRE;2025-02-13 09:20:00;2025-02-13 14:10:00;4,833333333333333
CRE;2025-02-17 09:42:00;2025-02-17 11:05:00;1,3833333333333333
CRE;2025-02-12 08:03:00;2025-02-12 08:40:00;0,6166666666666667
CRE;2025-02-14 14:31:00;2025-02-14 14:35:00;0,06666666666666667
HCD;2025-02-16 11:43:00;2025-02-16 11:50:00;0,11666666666666667
CRE;2025-02-14 14:30:00;2025-02-14 15:05:00;0,5833333333333334
CRE;2025-02-14 16:10:00;2025-02-14 17:50:00;1,6666666666666667
HOL;2025-02-13 10:41:00;2025-02-13 11:20:00;0,65
CRE;2025-02-14 17:22:00;2025-02-14 17:45:00;0,38333333333333336
CRE;2025-02-14 14:09:00;2025-02-14 15:20:00;1,1833333333333333
HOL;2025-02-17 17:08:00;2025-02-17 17:10:00;0,03333333333333333
HOL;2025-02-12 12:25:00;2025-02-12 12:30:00;0,08333333333333333
CRE;2025-02-14 14:27:00;2025-02-14 15:00:00;0,55
CRE;2025-02-13 01:20:00;2025-02-13 08:00:00;6,666666666666667
HCD;2025-02-17 12:28:00;2025-02-17 12:40:00;0,2
CRE;2025-02-11 09:55:00;2025-02-11 10:00:00;0,08333333333333333
HOL;2025-02-16 15:38:00;2025-02-16 16:00:00;0,36666666666666664
HOL;2025-02-11 06:52:00;2025-02-11 07:00:00;0,13333333333333333
CRE;2025-02-11 09:54:00;2025-02-11 10:15:00;0,35
HOL;2025-02-14 18:39:00;2025-02-14 19:00:00;0,35
HOL;2025-02-12 18:55:00;2025-02-12 19:00:00;0,08333333333333333
CRE;2025-02-11 15:04:00;2025-02-11 15:10:00;0,1
CRE;2025-02-17 08:00:00;2025-02-17 14:00:00;6,0
CRE;2025-02-12 11:54:00;2025-02-12 16:30:00;4,6
HCD;2025-02-14 18:09:00;2025-02-28 08:00:00;325,85
CRE;2025-02-12 11:54:00;2025-02-12 16:30:00;4,6
CRE;2025-02-15 17:32:00;2025-02-17 09:20:00;39,8
CRE;2025-02-13 01:20:00;2025-02-13 08:00:00;6,666666666666667
HOL;2025-02-16 00:05:00;2025-02-16 00:12:00;0,11666666666666667
CRE;2025-02-16 14:01:00;2025-02-17 08:00:00;17,983333333333334
HOL;2025-02-13 14:52:00;2025-02-13 14:55:00;0,05
CRE;2025-02-14 14:27:00;2025-02-14 15:00:00;0,55
HCD;2025-02-17 08:52:00;2025-02-17 09:00:00;0,13333333333333333
HCD;2025-02-14 18:11:00;2025-02-25 08:00:00;253,81666666666666
CRE;2025-02-13 08:32:00;2025-02-13 09:00:00;0,4666666666666667
CRE;2025-02-14 14:28:00;2025-02-14 16:00:00;1,5333333333333334
HCD;2025-02-17 09:30:00;2025-02-17 11:04:00;1,5666666666666667
HCD;2025-02-13 17:19:00;2025-02-13 17:25:00;0,1
CRE;2025-02-14 14:09:00;2025-02-14 15:20:00;1,1833333333333333
CRE;2025-02-13 12:18:00;2025-02-14 08:50:00;20,533333333333335
HOL;2025-02-13 22:22:00;2025-02-13 22:40:00;0,3
HOL;2025-02-21 12:06:00;2025-02-21 12:10:00;0,06666666666666667
CRE;2025-02-15 17:32:00;2025-02-17 09:20:00;39,8
CRE;2025-02-15 17:32:00;2025-02-17 09:20:00;39,8
CRE;2025-02-14 17:22:00;2025-02-14 17:45:00;0,38333333333333336
CRE;2025-02-13 08:32:00;2025-02-13 09:00:00;0,4666666666666667
CRE;2025-02-14 08:57:00;2025-02-14 09:00:00;0,05
CRE;2025-02-16 13:54:00;2025-02-17 10:00:00;20,1
HOL;2025-02-13 11:11:00;2025-02-13 12:20:00;1,15
CRE;2025-02-11 08:03:00;2025-02-11 08:30:00;0,45
HOL;2025-02-17 16:43:00;2025-02-17 16:45:00;0,03333333333333333
CRE;2025-02-16 14:01:00;2025-02-17 08:00:00;17,983333333333334
HCD;2025-02-17 11:45:00;2025-02-17 12:00:00;0,25
HOL;2025-02-13 22:25:00;2025-02-13 23:05:00;0,6666666666666666
HOL;2025-02-20 19:05:00;2025-02-20 19:08:00;0,05
CRE;2025-02-15 17:32:00;2025-02-17 09:20:00;39,8
CRE;2025-02-15 17:32:00;2025-02-17 09:20:00;39,8
CRE;2025-02-13 01:20:00;2025-02-13 08:00:00;6,666666666666667
HOL;2025-02-11 12:43:00;2025-02-11 12:45:00;0,03333333333333333
CRE;2025-02-14 17:59:00;2025-02-14 18:20:00;0,35
CRE;2025-02-17 17:13:00;2025-02-17 17:40:00;0,45
HCD;2025-02-13 11:34:00;2025-02-13 12:00:00;0,43333333333333335
HCD;2025-02-17 08:53:00;2025-02-17 09:00:00;0,11666666666666667
CRE;2025-02-15 17:32:00;2025-02-17 09:20:00;39,8
HOL;2025-02-13 10:01:00;2025-02-13 10:08:00;0,11666666666666667
HOL;2025-02-12 12:28:00;2025-02-12 13:10:00;0,7
HOL;2025-02-13 22:22:00;2025-02-13 22:51:00;0,48333333333333334
CRE;2025-02-11 08:03:00;2025-02-11 08:30:00;0,45
CRE;2025-02-15 17:32:00;2025-02-17 09:20:00;39,8
HOL;2025-02-13 22:25:00;2025-02-13 22:58:00;0,55
HOL;2025-02-13 22:26:00;2025-02-13 23:00:00;0,5666666666666667
HOL;2025-02-13 11:30:00;2025-02-13 12:01:00;0,5166666666666667
HCD;2025-02-12 14:31:00;2025-02-12 17:00:00;2,4833333333333334
HOL;2025-02-13 10:42:00;2025-02-13 11:25:00;0,7166666666666667
CRE;2025-02-13 01:20:00;2025-02-13 08:00:00;6,666666666666667
CRE;2025-02-12 08:03:00;2025-02-12 08:40:00;0,6166666666666667
HOL;2025-02-12 05:07:00;2025-02-12 05:39:00;0,5333333333333333
CRE;2025-02-17 10:08:00;2025-02-17 12:10:00;2,033333333333333
CRE;2025-02-11 15:04:00;2025-02-11 15:10:00;0,1
CRE;2025-02-11 08:00:00;2025-02-11 11:50:00;3,8333333333333335
CRE;2025-02-11 09:47:00;2025-02-11 11:51:00;2,066666666666667
CRE;2025-02-11 16:01:00;2025-02-11 16:10:00;0,15
HOL;2025-02-14 00:26:00;2025-02-14 00:43:00;0,2833333333333333
HOL;2025-02-12 07:36:00;2025-02-12 08:00:00;0,4
HOL;2025-02-12 10:35:00;2025-02-12 10:40:00;0,08333333333333333
CRE;2025-02-14 14:27:00;2025-02-14 15:00:00;0,55
CRE;2025-02-13 16:08:00;2025-02-13 17:10:00;1,0333333333333334
CRE;2025-02-14 06:05:00;2025-02-14 10:00:00;3,9166666666666665
CRE;2025-02-13 12:18:00;2025-02-14 08:50:00;20,533333333333335
HOL;2025-02-17 05:13:00;2025-02-17 05:30:00;0,2833333333333333
HOL;2025-02-27 13:58:00;2025-02-27 14:00:00;0,03333333333333333
CRE;2025-02-14 14:27:00;2025-02-14 15:00:00;0,55
CRE;2025-02-15 17:32:00;2025-02-17 09:20:00;39,8
HOL;2025-02-14 20:00:00;2025-02-14 20:04:00;0,06666666666666667
CRE;2025-02-11 08:03:00;2025-02-11 08:30:00;0,45
CRE;2025-02-16 14:01:00;2025-02-17 08:00:00;17,983333333333334
CRE;2025-02-17 10:08:00;2025-02-17 12:10:00;2,033333333333333
CRE;2025-02-12 08:03:00;2025-02-12 08:40:00;0,6166666666666667
CRE;2025-02-14 14:31:00;2025-02-14 14:35:00;0,06666666666666667
HOL;2025-02-12 20:30:00;2025-02-12 20:51:00;0,35
CRE;2025-02-12 14:19:00;2025-02-12 15:00:00;0,6833333333333333
HOL;2025-02-14 22:55:00;2025-02-14 23:03:00;0,13333333333333333
HOL;2025-02-16 11:46:00;2025-02-16 11:50:00;0,06666666666666667
HOL;2025-02-12 23:16:00;2025-02-12 23:28:00;0,2
HCD;2025-02-13 10:48:00;2025-02-13 10:55:00;0,11666666666666667
HOL;2025-02-12 08:08:00;2025-02-12 08:30:00;0,36666666666666664
CRE;2025-02-14 15:29:00;2025-02-14 15:30:00;0,016666666666666666
CRE;2025-02-14 18:00:00;2025-02-14 18:05:00;0,08333333333333333
CRE;2025-02-13 16:06:00;2025-02-13 17:00:00;0,9
CRE;2025-02-13 08:32:00;2025-02-13 09:00:00;0,4666666666666667
HOL;2025-02-12 18:49:00;2025-02-12 19:10:00;0,35
CRE;2025-02-15 17:32:00;2025-02-17 09:20:00;39,8
HOL;2025-02-11 23:24:00;2025-02-11 23:25:00;0,016666666666666666
CRE;2025-02-11 16:00:00;2025-02-11 16:15:00;0,25
CRE;2025-02-12 11:54:00;2025-02-12 16:30:00;4,6
CRE;2025-02-11 08:50:00;2025-02-11 14:45:00;5,916666666666667
HCD;2025-02-13 16:19:00;2025-02-13 16:51:00;0,5333333333333333
HOL;2025-02-14 09:19:00;2025-02-14 09:30:00;0,18333333333333332
CRE;2025-02-11 16:00:00;2025-02-11 16:15:00;0,25
CRE;2025-02-11 17:24:00;2025-02-11 17:50:00;0,43333333333333335
CRE;2025-02-11 13:28:00;2025-02-11 13:32:00;0,06666666666666667
HCD;2025-02-13 16:23:00;2025-02-13 17:14:00;0,85
HCD;2025-02-16 05:40:00;2025-02-16 08:10:00;2,5
HOL;2025-02-12 19:50:00;2025-02-12 19:55:00;0,08333333333333333
CRE;2025-02-14 15:29:00;2025-02-14 15:30:00;0,016666666666666666
CRE;2025-02-13 09:43:00;2025-02-13 17:00:00;7,283333333333333
HCD;2025-02-17 08:24:00;2025-02-17 08:30:00;0,1
CRE;2025-02-15 17:32:00;2025-02-17 09:20:00;39,8
CRE;2025-02-11 13:28:00;2025-02-11 13:32:00;0,06666666666666667
CRE;2025-02-13 09:43:00;2025-02-13 17:00:00;7,283333333333333
CRE;2025-02-13 12:18:00;2025-02-14 08:50:00;20,533333333333335
HCD;2025-02-17 15:38:00;2025-02-17 15:45:00;0,11666666666666667
CRE;2025-02-13 16:06:00;2025-02-13 17:00:00;0,9
HDS;2025-02-13 14:16:00;2025-02-14 09:00:00;18,733333333333334
HOL;2025-02-14 06:27:00;2025-02-14 07:00:00;0,55
CRE;2025-02-14 15:29:00;2025-02-14 15:30:00;0,016666666666666666
CRE;2025-02-12 11:54:00;2025-02-12 16:30:00;4,6
CRE;2025-02-11 08:49:00;2025-02-11 12:20:00;3,5166666666666666
HOL;2025-02-14 22:32:00;2025-02-14 22:35:00;0,05
CRE;2025-02-14 15:29:00;2025-02-14 15:30:00;0,016666666666666666
CRE;2025-02-14 17:45:00;2025-02-14 17:50:00;0,08333333333333333
CRE;2025-02-11 09:54:00;2025-02-11 10:15:00;0,35
CRE;2025-02-11 09:47:00;2025-02-11 11:51:00;2,066666666666667
HOL;2025-02-14 06:28:00;2025-02-14 07:15:00;0,7833333333333333
HCD;2025-02-12 14:31:00;2025-02-12 14:38:00;0,11666666666666667
HOL;2025-02-17 07:08:00;2025-02-17 08:05:00;0,95
CRE;2025-02-14 17:59:00;2025-02-14 18:20:00;0,35
HOL;2025-02-14 11:13:00;2025-02-14 11:30:00;0,2833333333333333
CRE;2025-02-17 09:50:00;2025-02-17 11:30:00;1,6666666666666667
CRE;2025-02-12 13:44:00;2025-02-12 14:40:00;0,9333333333333333
CRE;2025-02-16 14:01:00;2025-02-17 08:00:00;17,983333333333334
CRE;2025-02-13 16:10:00;2025-02-13 17:25:00;1,25
CRE;2025-02-13 14:50:00;2025-02-14 12:10:00;21,333333333333332
CRE;2025-02-11 10:19:00;2025-02-11 13:10:00;2,85
CRE;2025-02-14 14:31:00;2025-02-14 14:35:00;0,06666666666666667
HCD;2025-02-17 09:53:00;2025-02-17 10:18:00;0,4166666666666667
CRE;2025-02-13 09:28:00;2025-02-13 09:30:00;0,03333333333333333
CRE;2025-02-12 14:19:00;2025-02-12 15:00:00;0,6833333333333333
HCD;2025-02-17 09:31:00;2025-02-17 09:40:00;0,15
CRE;2025-02-15 17:32:00;2025-02-17 09:20:00;39,8
CRE;2025-02-15 17:32:00;2025-02-17 09:20:00;39,8
HCD;2025-02-13 16:25:00;2025-02-13 17:37:00;1,2
CRE;2025-02-13 01:20:00;2025-02-13 08:00:00;6,666666666666667
CRE;2025-02-13 09:28:00;2025-02-13 09:30:00;0,03333333333333333
CRE;2025-02-16 13:54:00;2025-02-17 10:00:00;20,1
HOL;2025-02-17 11:25:00;2025-02-17 11:35:00;0,16666666666666666
HOL;2025-02-12 19:44:00;2025-02-12 19:45:00;0,016666666666666666
CRE;2025-02-20 08:47:00;2025-02-20 15:10:00;6,383333333333334
CRE;2025-02-21 07:37:00;2025-02-21 08:10:00;0,55
HDS;2025-02-18 09:29:00;2025-02-20 09:00:00;47,516666666666666
HOL;2025-02-18 10:45:00;2025-02-27 14:00:00;219,25
CRE;2025-02-21 11:29:00;2025-02-21 14:05:00;2,6
CRE;2025-02-20 14:59:00;2025-02-20 15:00:00;0,016666666666666666
HOL;2025-02-24 18:59:00;2025-02-25 08:00:00;13,016666666666667
CRE;2025-02-21 11:28:00;2025-02-21 14:00:00;2,533333333333333
CRE;2025-02-24 10:04:00;2025-02-24 10:05:00;0,016666666666666666
CRE;2025-02-24 07:52:00;2025-02-24 08:10:00;0,3
HCD;2025-02-24 08:15:00;2025-02-24 08:16:00;0,016666666666666666
CRE;2025-02-24 16:02:00;2025-02-24 17:17:00;1,25
HOL;2025-02-24 09:34:00;2025-02-24 10:00:00;0,43333333333333335
CRE;2025-02-24 07:52:00;2025-02-24 08:10:00;0,3
CRE;2025-02-20 08:47:00;2025-02-20 15:55:00;7,133333333333334
CRE;2025-02-20 09:26:00;2025-02-20 11:32:00;2,1
CRE;2025-02-24 07:52:00;2025-02-24 08:10:00;0,3
HOL;2025-02-20 11:34:00;2025-02-20 11:40:00;0,1
CRE;2025-02-18 08:38:00;2025-02-18 08:45:00;0,11666666666666667
CRE;2025-02-18 08:38:00;2025-02-18 08:45:00;0,11666666666666667
CRE;2025-02-18 15:04:00;2025-02-19 12:10:00;21,1
CRE;2025-02-20 16:19:00;2025-02-21 08:25:00;16,1
CRE;2025-02-20 16:19:00;2025-02-21 08:25:00;16,1
HCD;2025-02-18 11:44:00;2025-02-18 11:58:00;0,23333333333333334
HCD;2025-02-20 10:53:00;2025-02-20 11:00:00;0,11666666666666667
CRE;2025-02-18 15:04:00;2025-02-19 12:10:00;21,1
CRE;2025-02-18 15:04:00;2025-02-19 12:10:00;21,1
CRE;2025-02-18 15:04:00;2025-02-19 12:10:00;21,1
CRE;2025-02-24 07:52:00;2025-02-24 08:10:00;0,3
HOL;2025-02-18 07:52:00;2025-02-18 08:00:00;0,13333333333333333
CRE;2025-02-21 11:28:00;2025-02-21 14:00:00;2,533333333333333
HOL;2025-02-20 12:49:00;2025-02-20 13:00:00;0,18333333333333332
HCD;2025-02-19 14:56:00;2025-02-19 15:05:00;0,15
CRE;2025-02-20 10:55:00;2025-02-20 11:10:00;0,25
CRE;2025-02-19 11:22:00;2025-02-19 15:50:00;4,466666666666667
CRE;2025-02-18 15:04:00;2025-02-19 12:10:00;21,1
HOL;2025-02-20 20:03:00;2025-02-20 20:10:00;0,11666666666666667
CRE;2025-02-18 15:04:00;2025-02-19 12:10:00;21,1
CRE;2025-02-21 15:38:00;2025-02-21 16:10:00;0,5333333333333333
CRE;2025-02-18 15:04:00;2025-02-19 12:10:00;21,1
CRE;2025-02-21 11:29:00;2025-02-21 14:05:00;2,6
HCD;2025-02-18 16:47:00;2025-02-18 16:52:00;0,08333333333333333
CRE;2025-02-24 17:16:00;2025-02-28 17:20:00;96,06666666666666
CRE;2025-02-18 15:04:00;2025-02-19 12:10:00;21,1
HCD;2025-02-18 15:30:00;2025-02-18 15:38:00;0,13333333333333333
CRE;2025-02-19 11:22:00;2025-02-19 15:50:00;4,466666666666667
CRE;2025-02-18 10:25:00;2025-02-18 12:12:00;1,7833333333333334
HOL;2025-02-24 18:39:00;2025-02-24 18:50:00;0,18333333333333332
CRE;2025-02-19 11:22:00;2025-02-19 15:50:00;4,466666666666667
HOL;2025-02-21 14:40:00;2025-02-21 14:50:00;0,16666666666666666
HOL;2025-02-18 08:21:00;2025-02-18 08:25:00;0,06666666666666667
CRE;2025-02-24 10:04:00;2025-02-24 10:13:00;0,15
HCD;2025-02-19 16:53:00;2025-02-19 17:02:00;0,15
CRE;2025-02-20 09:26:00;2025-02-20 11:32:00;2,1
HOL;2025-02-24 08:06:00;2025-02-24 09:08:00;1,0333333333333334
CRE;2025-02-18 15:04:00;2025-02-19 12:10:00;21,1
HOL;2025-02-22 18:35:00;2025-02-22 19:10:00;0,5833333333333334
HCD;2025-02-20 06:34:00;2025-02-20 08:05:00;1,5166666666666666
CRE;2025-02-18 15:04:00;2025-02-19 12:10:00;21,1
CRE;2025-02-19 11:23:00;2025-02-19 14:20:00;2,95
CRE;2025-02-19 11:22:00;2025-02-19 15:50:00;4,466666666666667
CRE;2025-02-24 14:45:00;2025-02-24 14:47:00;0,03333333333333333
CRE;2025-02-24 08:51:00;2025-02-24 08:52:00;0,016666666666666666
CRE;2025-02-19 11:23:00;2025-02-19 14:20:00;2,95
CRE;2025-02-18 08:37:00;2025-02-18 12:18:00;3,683333333333333
CRE;2025-02-22 08:01:00;2025-02-22 09:40:00;1,65
HOL;2025-02-22 05:51:00;2025-02-22 05:56:00;0,08333333333333333
CRE;2025-02-24 07:52:00;2025-02-24 08:10:00;0,3
HOL;2025-02-23 02:24:00;2025-02-23 02:40:00;0,26666666666666666
CRE;2025-02-19 11:22:00;2025-02-19 15:50:00;4,466666666666667
CRE;2025-02-20 14:55:00;2025-02-20 18:00:00;3,0833333333333335
CRE;2025-02-20 09:26:00;2025-02-20 11:32:00;2,1
CRE;2025-02-20 16:19:00;2025-02-21 08:25:00;16,1
HCD;2025-02-20 10:25:00;2025-02-20 10:33:00;0,13333333333333333
CRE;2025-02-20 14:59:00;2025-02-20 15:00:00;0,016666666666666666
CRE;2025-02-20 09:26:00;2025-02-20 11:32:00;2,1
CRE;2025-02-18 11:50:00;2025-02-19 14:00:00;26,166666666666668
HOL;2025-02-20 13:43:00;2025-02-20 14:00:00;0,2833333333333333
CRE;2025-02-18 15:04:00;2025-02-19 12:10:00;21,1
HCD;2025-02-20 10:52:00;2025-02-20 11:00:00;0,13333333333333333
CRE;2025-02-18 08:37:00;2025-02-18 12:18:00;3,683333333333333
CRE;2025-02-18 08:53:00;2025-02-19 11:00:00;26,116666666666667
CRE;2025-02-19 11:23:00;2025-02-19 14:20:00;2,95
CRE;2025-02-18 15:04:00;2025-02-19 12:10:00;21,1
CRE;2025-02-24 07:52:00;2025-02-24 08:10:00;0,3
CRE;2025-02-18 15:04:00;2025-02-19 12:10:00;21,1
CRE;2025-02-20 16:19:00;2025-02-21 08:25:00;16,1
CRE;2025-02-20 08:47:00;2025-02-20 15:35:00;6,8
CRE;2025-02-21 00:31:00;2025-02-27 08:00:00;151,48333333333332
HOL;2025-02-22 02:29:00;2025-02-22 02:55:00;0,43333333333333335
HOL;2025-02-23 22:51:00;2025-02-23 23:15:00;0,4
CRE;2025-02-19 11:21:00;2025-02-19 14:40:00;3,316666666666667
HCD;2025-02-24 08:11:00;2025-02-24 08:20:00;0,15
HCD;2025-02-20 15:47:00;2025-02-20 15:55:00;0,13333333333333333
HOL;2025-02-20 14:17:00;2025-02-20 14:18:00;0,016666666666666666
CRE;2025-02-24 16:02:00;2025-02-24 17:17:00;1,25
HCD;2025-02-24 14:49:00;2025-02-24 14:55:00;0,1
CRE;2025-02-24 07:52:00;2025-02-24 08:10:00;0,3
CRE;2025-02-18 15:04:00;2025-02-19 12:10:00;21,1
HOL;2025-02-18 16:03:00;2025-02-18 16:10:00;0,11666666666666667
HOL;2025-02-18 10:45:00;2025-02-27 14:00:00;219,25
CRE;2025-02-18 08:00:00;2025-02-18 13:00:00;5,0
CRE;2025-02-21 09:51:00;2025-02-21 17:15:00;7,4
CRE;2025-02-18 15:04:00;2025-02-19 12:10:00;21,1
CRE;2025-02-19 11:22:00;2025-02-19 15:50:00;4,466666666666667
CRE;2025-02-20 09:26:00;2025-02-20 11:32:00;2,1
HOL;2025-02-22 11:39:00;2025-02-22 11:40:00;0,016666666666666666
HOL;2025-02-18 10:45:00;2025-02-27 14:00:00;219,25
CRE;2025-02-20 10:55:00;2025-02-20 11:10:00;0,25
CRE;2025-02-18 15:04:00;2025-02-19 12:10:00;21,1
CRE;2025-02-20 09:38:00;2025-02-20 16:30:00;6,866666666666666
CRE;2025-02-18 10:25:00;2025-02-18 12:12:00;1,7833333333333334
CRE;2025-02-19 11:23:00;2025-02-19 14:20:00;2,95
CRE;2025-02-20 09:48:00;2025-02-20 15:15:00;5,45
CRE;2025-02-24 07:52:00;2025-02-24 08:10:00;0,3
HCD;2025-02-24 15:40:00;2025-02-24 15:50:00;0,16666666666666666
HOL;2025-02-20 10:56:00;2025-02-20 11:00:00;0,06666666666666667
HCD;2025-02-21 10:55:00;2025-02-21 11:10:00;0,25
CRE;2025-02-18 15:04:00;2025-02-19 12:10:00;21,1
CRE;2025-02-24 08:51:00;2025-02-24 08:52:00;0,016666666666666666
CRE;2025-02-18 14:41:00;2025-02-19 17:10:00;26,483333333333334
HOL;2025-02-23 02:22:00;2025-02-23 02:30:00;0,13333333333333333
CRE;2025-02-21 11:28:00;2025-02-21 14:00:00;2,533333333333333
CRE;2025-02-19 08:00:00;2025-02-19 14:00:00;6,0
HOL;2025-02-20 17:05:00;2025-02-20 17:20:00;0,25
CRE;2025-02-20 08:47:00;2025-02-20 15:45:00;6,966666666666667
HCD;2025-02-22 17:38:00;2025-02-22 17:45:00;0,11666666666666667
CRE;2025-02-18 15:04:00;2025-02-19 12:10:00;21,1
HCD;2025-02-19 08:43:00;2025-02-19 08:50:00;0,11666666666666667
CRE;2025-02-18 15:04:00;2025-02-19 12:10:00;21,1
HOL;2025-02-18 16:58:00;2025-02-18 17:40:00;0,7
CRE;2025-02-20 16:19:00;2025-02-21 08:25:00;16,1
CRE;2025-02-24 10:05:00;2025-02-24 10:09:00;0,06666666666666667
HOL;2025-02-22 00:35:00;2025-02-22 00:48:00;0,21666666666666667
HCD;2025-02-18 11:44:00;2025-02-18 11:58:00;0,23333333333333334
CRE;2025-02-20 14:19:00;2025-02-20 19:20:00;5,016666666666667
CRE;2025-02-19 13:46:00;2025-02-19 14:30:00;0,7333333333333333
HOL;2025-02-19 00:23:00;2025-02-19 00:25:00;0,03333333333333333
CRE;2025-02-18 15:04:00;2025-02-19 12:10:00;21,1
HOL;2025-02-19 10:14:00;2025-02-19 10:15:00;0,016666666666666666
HCD;2025-02-20 10:01:00;2025-02-20 10:08:00;0,11666666666666667
HCD;2025-02-18 10:35:00;2025-02-18 10:45:00;0,16666666666666666
CRE;2025-02-21 15:18:00;2025-02-21 16:00:00;0,7
CRE;2025-02-24 10:04:00;2025-02-24 10:05:00;0,016666666666666666
CRE;2025-02-21 15:56:00;2025-02-21 16:30:00;0,5666666666666667
CRE;2025-02-20 16:19:00;2025-02-21 08:25:00;16,1
HOL;2025-02-19 15:24:00;2025-02-19 15:25:00;0,016666666666666666
HOL;2025-02-20 01:21:00;2025-02-20 01:50:00;0,48333333333333334
CRE;2025-02-19 11:22:00;2025-02-19 15:50:00;4,466666666666667
HCD;2025-02-20 06:28:00;2025-02-20 08:00:00;1,5333333333333334
CRE;2025-02-20 08:57:00;2025-02-20 11:36:00;2,65
CRE;2025-02-21 11:29:00;2025-02-21 14:05:00;2,6
CRE;2025-02-21 15:29:00;2025-02-21 15:30:00;0,016666666666666666
CRE;2025-02-20 08:47:00;2025-02-20 15:45:00;6,966666666666667
CRE;2025-02-18 14:41:00;2025-02-19 17:10:00;26,483333333333334
CRE;2025-02-18 08:53:00;2025-02-19 11:00:00;26,116666666666667
HCD;2025-02-21 10:55:00;2025-02-21 11:10:00;0,25
CRE;2025-02-18 15:04:00;2025-02-19 12:10:00;21,1
CRE;2025-02-20 09:26:00;2025-02-20 11:32:00;2,1
HOL;2025-02-18 19:30:00;2025-02-18 19:35:00;0,08333333333333333
CRE;2025-02-21 00:31:00;2025-02-27 08:00:00;151,48333333333332
CRE;2025-02-21 11:28:00;2025-02-21 14:00:00;2,533333333333333
HOL;2025-02-24 08:06:00;2025-02-24 09:08:00;1,0333333333333334
HCD;2025-02-24 08:17:00;2025-02-24 08:28:00;0,18333333333333332
CRE;2025-02-18 15:04:00;2025-02-19 12:10:00;21,1
CRE;2025-02-21 15:18:00;2025-02-21 16:00:00;0,7
HOL;2025-02-24 09:59:00;2025-02-24 10:40:00;0,6833333333333333
CRE;2025-02-20 16:19:00;2025-02-21 08:25:00;16,1
CRE;2025-02-18 08:37:00;2025-02-18 12:05:00;3,466666666666667
CRE;2025-02-18 08:37:00;2025-02-18 12:18:00;3,683333333333333
HOL;2025-02-24 12:05:00;2025-02-24 12:20:00;0,25
CRE;2025-02-19 11:20:00;2025-02-19 11:25:00;0,08333333333333333
CRE;2025-02-18 08:00:00;2025-02-18 15:00:00;7,0
HCD;2025-02-18 12:00:00;2025-02-18 13:00:00;1,0
CRE;2025-02-20 08:57:00;2025-02-20 11:36:00;2,65
HOL;2025-02-20 14:04:00;2025-02-20 14:20:00;0,26666666666666666
CRE;2025-02-18 08:37:00;2025-02-18 12:05:00;3,466666666666667
CRE;2025-02-24 08:51:00;2025-02-24 08:52:00;0,016666666666666666
CRE;2025-02-24 09:59:00;2025-02-24 12:30:00;2,5166666666666666
HOL;2025-02-24 12:03:00;2025-02-24 12:10:00;0,11666666666666667
HOL;2025-02-23 22:58:00;2025-02-23 23:40:00;0,7
HCD;2025-02-18 14:59:00;2025-02-18 15:08:00;0,15
CRE;2025-02-24 09:59:00;2025-02-24 12:30:00;2,5166666666666666
CRE;2025-02-20 09:48:00;2025-02-20 15:15:00;5,45
CRE;2025-02-18 08:53:00;2025-02-19 11:00:00;26,116666666666667
HOL;2025-02-20 13:20:00;2025-02-20 13:40:00;0,3333333333333333
CRE;2025-02-20 08:57:00;2025-02-20 11:36:00;2,65
HOL;2025-02-20 11:00:00;2025-02-20 11:10:00;0,16666666666666666
CRE;2025-02-20 16:19:00;2025-02-21 08:25:00;16,1
HOL;2025-02-20 01:23:00;2025-02-20 01:25:00;0,03333333333333333
HOL;2025-02-20 12:36:00;2025-02-20 12:40:00;0,06666666666666667
HOL;2025-02-20 10:12:00;2025-02-20 10:20:00;0,13333333333333333
HOL;2025-02-23 11:48:00;2025-02-23 11:50:00;0,03333333333333333
HOL;2025-02-20 14:21:00;2025-03-13 14:00:00;503,65
HOL;2025-02-20 16:37:00;2025-02-20 16:40:00;0,05
CRE;2025-02-19 07:27:00;2025-02-19 08:30:00;1,05
CRE;2025-02-24 10:04:00;2025-02-24 10:05:00;0,016666666666666666
CRE;2025-02-18 15:04:00;2025-02-19 12:10:00;21,1
HOL;2025-02-19 17:51:00;2025-02-19 17:55:00;0,06666666666666667
HCD;2025-02-22 08:58:00;2025-02-22 09:10:00;0,2
CRE;2025-02-18 15:04:00;2025-02-19 12:10:00;21,1
CRE;2025-02-19 11:20:00;2025-02-19 11:25:00;0,08333333333333333
CRE;2025-02-20 16:19:00;2025-02-21 08:25:00;16,1
CRE;2025-02-19 11:22:00;2025-02-19 15:50:00;4,466666666666667
CRE;2025-02-18 08:53:00;2025-02-19 11:00:00;26,116666666666667
CRE;2025-02-24 07:52:00;2025-02-24 08:10:00;0,3
CRE;2025-02-20 14:55:00;2025-02-20 18:00:00;3,0833333333333335
CRE;2025-02-20 14:55:00;2025-02-20 18:00:00;3,0833333333333335
CRE;2025-02-21 09:51:00;2025-02-21 17:15:00;7,4
